1  4.932019e+00
2  2.114640e+00
3  8.694298e-01
4  3.531206e-01
5  1.428302e-01
6  5.769224e-02
7  2.329261e-02
8  9.402765e-03
9  3.795537e-03
10  1.532092e-03
11  6.184363e-04
12  2.496345e-04
13  1.007660e-04
14  4.067464e-05
15  1.641850e-05
16  6.627397e-06
17  2.675178e-06
18  1.079847e-06
19  4.358851e-07
20  1.759469e-07
21  7.102175e-08
